layer,Cota,Cota_MDE_R,Dif_MDE_Ra,UnidadPaisaje
Puntos IGN,3.2,3.06904,-0.131,Humedales de Crestas de Playa
Puntos IGN,3.1,3.00746,-0.093,Humedales de Crestas de Playa
Puntos IGN,2.7,2.90865,0.209,Humedales de Crestas de Playa
Puntos IGN,3,2.85308,-0.147,Humedales de Crestas de Playa
Puntos IGN,6.3,4.93173,-1.368,Humedales de relieves de la antigua albusfera
Puntos IGN,5.3,4.46946,-0.831,Humedales de relieves de la antigua albusfera
Puntos IGN,4.7,4.88058,0.181,Humedales de relieves de la antigua albusfera
Puntos IGN,4.5,4.15544,-0.345,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,3.2,3.50001,0.3,Humedales de Crestas de Playa
Puntos IGN,5.9,5.16188,-0.738,Humedales de relieves de la antigua albusfera
Puntos IGN,5.2,5.45253,0.253,Humedales de relieves de la antigua albusfera
Puntos IGN,4.6,3.96732,-0.633,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,4.5,4.43473,-0.065,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,3.1,2.37032,-0.73,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.45206,-0.148,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.49236,-0.108,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.53504,-0.065,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.80331,0.203,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.26823,-0.432,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.1,2.36359,-0.736,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.43075,-1.569,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.46609,-0.134,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.61591,-0.084,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.41341,-1.587,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.9,2.3004,-0.6,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.26549,-0.335,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.7,2.31109,-1.389,Humedales de Crestas de Playa
Puntos IGN,3.4,2.35819,-1.042,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.35056,-0.249,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.9,2.3558,-1.544,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.6,2.38586,-1.214,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.6,2.39078,-1.209,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.41308,-0.587,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.40143,-0.399,Humedales de Crestas de Playa
Puntos IGN,3.9,2.50555,-1.394,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.36812,-0.632,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.9,2.36159,-0.538,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.4347,-0.165,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.3,2.67613,-0.624,Humedales de Crestas de Playa
Puntos IGN,3,2.40647,-0.594,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.6,2.42759,-1.172,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.4,2.61199,-0.788,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.4,2.93225,-0.468,Humedales de Crestas de Playa
Puntos IGN,3.5,2.96268,-0.537,Humedales de Crestas de Playa
Puntos IGN,2.8,2.87663,0.077,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.1,3.33944,0.239,Humedales de Crestas de Playa
Puntos IGN,2.9,2.8948,-0.005,Humedales de Crestas de Playa
Puntos IGN,2.7,2.88945,0.189,Humedales de Crestas de Playa
Puntos IGN,2.9,2.92609,0.026,Humedales de Crestas de Playa
Puntos IGN,3.9,4.25568,0.356,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,3.3,4.31788,1.018,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,3,3.13238,0.132,Humedales de Crestas de Playa
Puntos IGN,2.6,2.88494,0.285,Humedales de Crestas de Playa
Puntos IGN,2.6,2.85134,0.251,Humedales de Crestas de Playa
Puntos IGN,2.1,1.86901,-0.231,Humedales de Crestas de Playa
Puntos IGN,1.8,1.7437,-0.056,Humedales de Crestas de Playa
Puntos IGN,4.5,1.9819,-2.518,Humedales de Crestas de Playa
Puntos IGN,4,2.07796,-1.922,Humedales de Crestas de Playa
Puntos IGN,2.6,2.21742,-0.383,Humedales de Crestas de Playa
Puntos IGN,3.1,2.00944,-1.091,Humedales de Crestas de Playa
Puntos IGN,2,2.13855,0.139,Humedales de Crestas de Playa
Puntos IGN,2.2,2.01648,-0.184,Humedales de Crestas de Playa
Puntos IGN,2.3,2.14606,-0.154,Humedales de Crestas de Playa
Puntos IGN,2.3,2.04957,-0.25,Humedales de Crestas de Playa
Puntos IGN,2,2.01325,0.013,Humedales de Crestas de Playa
Puntos IGN,2.6,2.21079,-0.389,Humedales de Crestas de Playa
Puntos IGN,2.4,2.15947,-0.241,Humedales de Crestas de Playa
Puntos IGN,2.3,2.28557,-0.014,Humedales de Crestas de Playa
Puntos IGN,2.1,2.12395,0.024,Humedales de Crestas de Playa
Puntos IGN,2.1,3.72519,1.625,Humedales de Crestas de Playa
Puntos IGN,2.3,3.33662,1.037,Humedales de Crestas de Playa
Puntos IGN,2.8,2.88796,0.088,Humedales de Crestas de Playa
Puntos IGN,8.1,5.35893,-2.741,Humedales de Crestas de Playa
Puntos IGN,2.7,2.66716,-0.033,Humedales de Crestas de Playa
Puntos IGN,5,4.19061,-0.809,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Puntos IGN,6,5.17102,-0.829,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Puntos IGN,6,4.83131,-1.169,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Puntos IGN,3.1,2.45025,-0.65,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,5,2.65999,-2.34,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.9,3.21418,-0.686,Humedales de Crestas de Playa
Puntos IGN,4,3.00289,-0.997,Humedales de Crestas de Playa
Puntos IGN,5.7,2.04752,-3.652,Humedales de Crestas de Playa
Puntos IGN,5.8,2.8476,-2.952,Humedales de los relieves de Ibicuy
Puntos IGN,1,2.38502,1.385,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.3,1.52022,-0.78,Humedales de Crestas de Playa
Puntos IGN,9.3,3.83444,-5.466,Humedales de los relieves de Ibicuy
Puntos IGN,1.5,1.98181,0.482,Humedales del Delta frontal
Puntos IGN,4.7,4.09257,-0.607,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,2.7,3.44125,0.741,Humedales de Crestas de Playa
Puntos IGN,2.5,2.2493,-0.251,Humedales de la planicie deltaica superior
Puntos IGN,1.5,1.60436,0.104,Humedales del Delta frontal
Puntos IGN,7,4.03379,-2.966,Humedales de Crestas de Playa
Puntos IGN,4,4.2352,0.235,Humedales de antiguos relieves de los rios entrerrianos en su desembocadura
Puntos IGN,7,4.66515,-2.335,Humedales de relieves de la antigua albusfera
Puntos IGN,3,2.58574,-0.414,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,6,3.22335,-2.777,Humedales de relieves de la antigua albusfera
Puntos IGN,5,4.39552,-0.604,Humedales de relieves de la antigua albusfera
Puntos IGN,4,1.93175,-2.068,Humedales de Crestas de Playa
Puntos IGN,3,2.16067,-0.839,Humedales de Crestas de Playa
Puntos IGN,3,1.92696,-1.073,Humedales de Crestas de Playa
Puntos IGN,4,1.71496,-2.285,Humedales de Crestas de Playa
Puntos IGN,2,2.24528,0.245,Humedales de Crestas de Playa
Puntos IGN,3,1.8998,-1.1,Humedales del Delta frontal
Puntos IGN,5,2.21075,-2.789,Humedales de los relieves de Ibicuy
Puntos IGN,2,1.19162,-0.808,Humedales de la planicie deltaica superior
Puntos IGN,3,1.27941,-1.721,Humedales de Crestas de Playa
Puntos IGN,2,2.18558,0.186,Humedales del Delta frontal
Puntos IGN,2,2.29327,0.293,Humedales del Delta frontal
Puntos IGN,2,1.52975,-0.47,Humedales del Delta frontal
Puntos IGN,4,3.68473,-0.315,Humedales de Crestas de Playa
Puntos IGN,5,5.45363,0.454,Humedales de Crestas de Playa
Puntos IGN,4,3.51743,-0.483,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Puntos IGN,4,3.62867,-0.371,Humedales de Crestas de Playa
Puntos IGN,3,3.41075,0.411,Humedales de Crestas de Playa
Puntos IGN,3,2.41893,-0.581,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,5,2.61497,-2.385,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.68949,-1.311,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,5,2.66137,-2.339,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.75635,-1.244,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.76316,-1.237,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.79673,-0.203,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.68499,-0.315,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.76795,-0.232,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.88,-0.12,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.60138,-0.399,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.63397,-0.366,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.62641,-0.374,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.47123,-0.529,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.6702,-0.33,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.62412,-1.376,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.5667,-1.433,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.66368,-0.336,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.65788,-1.342,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.62554,-1.374,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.73796,-1.262,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.68475,-1.315,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.7707,-1.229,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.67904,-1.321,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.593,-1.407,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.62438,-0.376,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.68638,-1.314,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.42134,-0.579,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.47472,-0.525,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.45189,-0.548,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.42374,-0.576,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.39651,-0.603,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.42689,-0.573,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.43242,-0.568,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.44985,-0.55,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.5269,-0.473,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.56656,-1.433,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.52789,-0.472,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.59099,-0.409,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.67732,-0.323,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.71002,-0.29,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.71771,-0.282,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.70373,-0.296,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.64914,-0.351,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.78839,-1.212,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.50827,-0.492,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.66484,-0.335,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.75229,-0.248,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.98243,-1.018,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.95615,-0.044,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.90893,-1.091,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.58904,-1.411,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.56836,-0.432,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.77407,-0.226,Humedales de Crestas de Playa
Puntos IGN,4,2.55622,-1.444,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.50972,-0.49,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.72532,-0.275,Humedales de Crestas de Playa
Puntos IGN,3,2.60248,-0.398,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.6736,-0.326,Humedales de Crestas de Playa
Puntos IGN,3,2.55274,-0.447,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,5,2.55797,-2.442,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2,2.58974,0.59,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,5,2.46014,-2.54,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.45464,-1.545,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.44148,-0.559,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.48094,-0.519,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.50332,-0.497,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.46153,-0.538,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.43512,-0.565,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.43572,-0.564,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.44789,-0.552,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.43326,-0.567,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.51924,-0.481,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.44858,-1.551,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.74103,-0.259,Humedales de Crestas de Playa
Puntos IGN,4,2.58251,-1.417,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.52453,-0.475,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.5536,-0.446,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.59758,-0.402,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.62129,-0.379,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2,2.73463,0.735,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.55855,-0.441,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.51531,-0.485,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.47737,-0.523,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2,2.52331,0.523,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.63651,-0.363,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.57173,-0.428,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.60742,-0.393,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.59917,-0.401,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.41944,-0.581,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.40474,-0.595,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.40946,-0.591,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.47986,-0.52,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.41716,-0.583,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.44917,-0.551,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.46559,-0.534,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.51246,-0.488,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.79594,-0.204,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.71652,-0.283,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,2.74121,-1.259,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.85323,-0.147,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.6662,-1.334,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.66927,-0.331,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.45452,-0.545,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.49276,-0.507,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,4.3238,0.324,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,4.07827,0.078,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4,3.75686,-0.243,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,3.63982,-0.36,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,3.52749,-0.473,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.5,3.45913,-0.041,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.5,3.44795,-0.052,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.5,3.09545,-0.405,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.5,3.14567,-0.354,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3.5,3.19319,-0.307,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,3.09101,0.091,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,3.0267,0.027,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.9984,-0.002,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,3.05223,0.052,Humedales de fajas de espiras del Parana y sus distributarios
Relevamiento Victoria,7.9,5.03505,-2.865,Humedales de Crestas de Playa
Relevamiento Victoria,4.89,4.90086,0.011,Humedales de Crestas de Playa
Relevamiento Victoria,7.93,5.03505,-2.895,Humedales de Crestas de Playa
Relevamiento Victoria,6.295,6.13791,-0.157,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.51,7.43598,-0.074,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.307,5.95471,-1.352,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.006,6.34322,-0.663,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.075,6.26734,0.192,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.245,7.19703,-0.048,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.989,5.66272,-0.326,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.501,5.67384,-0.827,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.518,5.90429,-0.614,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.756,5.6798,-1.076,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.829,5.23946,0.41,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.54,5.17669,0.637,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.887,5.48722,-0.4,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.633,5.37042,-0.263,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.786,5.59351,-1.192,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.816,5.59351,-1.222,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.475,5.60242,-0.873,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.367,5.37716,0.01,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.961,7.1575,0.196,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.616,7.41156,0.796,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.161,6.84554,-0.315,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.59,7.06129,0.471,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.175,5.91006,-0.265,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.094,5.60984,-0.484,Humedales de Crestas de Playa
Relevamiento Victoria,5.552,4.99806,-0.554,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,5.312,4.99735,-0.315,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.322,4.99104,0.669,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,4.515,4.79044,0.275,Humedales de Crestas de Playa
Relevamiento Victoria,4.692,4.67499,-0.017,Humedales de Crestas de Playa
Relevamiento Victoria,4.282,4.64104,0.359,Humedales de Crestas de Playa
Relevamiento Victoria,7.616,5.7157,-1.9,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.162,5.71009,-1.452,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.442,6.05083,-1.391,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.833,6.19427,-0.639,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,5.784,6.1969,0.413,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.035,6.23466,0.2,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.33,6.19689,-0.133,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.437,5.33782,-1.099,Humedales de albardones y derrames del Parana
Relevamiento Victoria,7.473,5.91945,-1.554,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.19,6.27639,-0.914,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.955,6.2985,-0.657,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,7.537,6.30187,-1.235,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
Relevamiento Victoria,6.294,5.73199,-0.562,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.339,5.7851,0.446,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.002,5.81966,0.818,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.155,5.10159,-0.053,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,3.579,5.13494,1.556,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.875,5.75421,0.879,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.923,5.76602,0.843,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,4.268,5.89108,1.623,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.401,5.89734,0.496,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.272,6.1329,-0.139,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.053,6.72502,1.672,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,7.374,6.68165,-0.692,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.468,6.25688,0.789,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,6.536,6.29917,-0.237,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.202,5.98631,0.784,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.313,6.0154,0.702,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.437,5.89982,0.463,Humedales de los lobulos deltaicos del Holoceno Medio_Victoria
Relevamiento Victoria,5.739,5.55935,-0.18,Humedales de las grandes lagunas de Victoria
Relevamiento Victoria,6.049,5.96326,-0.086,Humedales de los derrames y espiras de antiguos cauces del Parana hacia Victoria
